Unnamed: 0,Datetime,Tweet Id,Metaphor[1or0],Mapping,Hashtags_sp,AltMapping
866,2020-03-19 15:02:25+00:00,1240654867124740098,0,Success/Challenge,"['janatacurfew', 'coronavirus', 'coronavirusoutbreakindia']",
867,2020-03-19 15:01:41+00:00,1240654684718653442,1,War,['jantacurfew'],
868,2020-03-19 15:01:32+00:00,1240654647032868864,1,Storm,"['corona', 'coronavirusoutbreakindia']",
869,2020-03-19 15:01:30+00:00,1240654638539395072,0,Hammer,"['coronavirusupdate', 'janatacurfew', 'coronavirusoutbreakindia']",
870,2020-03-19 14:59:58+00:00,1240654251497414656,1,War,"['indiafightcorona', 'covid19india']",
871,2020-03-19 14:59:26+00:00,1240654116562464769,0,Stigma,['coronavirus'],
872,2020-03-19 14:59:24+00:00,1240654107901169665,1,Prison,"['corona', 'coronavirusoutbreakindia']",
873,2020-03-19 14:57:44+00:00,1240653690073055234,1,Prison,"['indiafightscorona', 'coronavirus']",
874,2020-03-19 14:57:37+00:00,1240653662285737985,1,War,"['coronaindia', 'corona', 'jantacurfew']",
875,2020-03-19 14:57:12+00:00,1240653557247836160,0,Success/Challenge,['indiafightscorona'],
876,2020-03-19 14:56:26+00:00,1240653362594373634,0,Hammer,['covid19'],
877,2020-03-19 14:55:31+00:00,1240653129957273604,1,War,['covid19'],
878,2020-03-19 14:55:16+00:00,1240653068720427008,1,Prison,"['coronavirusupdate', 'covid19india', 'coronavirus', 'coronavirusoutbreakindia', 'jantacurfew']",
879,2020-03-19 14:54:46+00:00,1240652943126179846,1,War,['covid19'],
880,2020-03-19 14:54:22+00:00,1240652841984774144,0,Catalyst,['janatacurfew'],
881,2020-03-19 14:54:21+00:00,1240652836465246210,1,War,['covid-19â€.'],
882,2020-03-19 14:53:38+00:00,1240652656109957121,1,Lesson/Teacher,"['coronavirusupdate', 'covid', 'corona', 'covid19']",
883,2020-03-19 14:52:24+00:00,1240652349124808705,0,War,['coronavirus'],
884,2020-03-19 14:50:30+00:00,1240651868293836802,1,Accident,"['coronavirus', 'covid2019']",
885,2020-03-19 14:46:37+00:00,1240650890186346497,1,Monster,"['covidindia', 'coronavirusoutbreakindia']",
886,2020-03-19 14:46:17+00:00,1240650808166715394,1,War,"['coronavirusoutbreakindia', 'corona']",
887,2020-03-19 14:44:30+00:00,1240650359787401217,0,Lesson/Teacher,['coronavirus'],
888,2020-03-19 14:43:12+00:00,1240650031025160192,1,War,"['covid19', 'pmmodioncorona']",
889,2020-03-19 14:41:04+00:00,1240649494053580800,0,War,"['indiafightscorona', 'covid19']",
890,2020-03-19 14:37:22+00:00,1240648566160293889,1,War,['indiafightscorona'],
891,2020-03-19 14:30:37+00:00,1240646865403514882,1,War,['coronavirusindia'],
892,2020-03-19 14:30:34+00:00,1240646854632603648,1,War,"['coronavirusinindia', 'coronavirusoutbreak', 'covid19', 'coronavirusoutbreakindia']",
893,2020-03-19 14:24:10+00:00,1240645244145688576,0,Miracle,"['corinnavirus', 'coronavirusindia', 'coronavirusupdate', 'coronainmaharashtra']",
895,2020-03-19 14:20:10+00:00,1240644234631249921,0,Barrier/Shield,['indiafightscorona'],
896,2020-03-19 14:19:55+00:00,1240644171355971586,1,Catalyst,['coronavirus'],
897,2020-03-19 14:10:00+00:00,1240641678563667970,0,Accident,['covid'],
898,2020-03-19 14:03:05+00:00,1240639935855509505,1,War,['indiafightscorona'],
899,2020-03-19 13:36:25+00:00,1240633224881229824,0,Darkness,"['coronavirusupdate', 'coronavirusindia']",
900,2020-03-19 13:32:16+00:00,1240632182474858496,1,Prison,['covid19'],
901,2020-03-19 13:26:10+00:00,1240630647892238336,0,Monster,"['covid19', 'covid2019india']",
902,2020-03-19 13:20:00+00:00,1240629093189771265,1,Storm,['covid'],
904,2020-03-19 12:44:33+00:00,1240620174442500097,1,Stigma,['covid19'],
905,2020-03-19 12:28:28+00:00,1240616123772456960,0,Lesson/Teacher,['coronacallertune'],
906,2020-03-19 12:15:11+00:00,1240612783596507136,1,War,['coronavirusoutbreak'],
907,2020-03-19 12:15:01+00:00,1240612739157880832,1,Lesson/Teacher,['covid'],
908,2020-03-19 11:54:08+00:00,1240607486463201280,1,Accident,['coronavirus'],
909,2020-03-19 11:51:53+00:00,1240606920227975168,0,War,"['coronavirusindia', 'covid2019', 'coronavirusoutbreakindia']",
910,2020-03-19 11:43:57+00:00,1240604920652296192,0,Luxury,['coronavirus'],
911,2020-03-20 06:52:32+00:00,1240893974216228864,0,Success/Challenge,"['covid_19', 'indiafightscorona']",
912,2020-03-20 11:37:02+00:00,1240965570910191617,1,War,"['covid2019.', 'coronavirus.']",
913,2020-03-20 23:56:48+00:00,1241151737072726016,1,Savior,['coronavirusindia'],
914,2020-03-20 21:19:09+00:00,1241112064904454144,0,Journey,"['indiafightscorona', 'indiafightscoronavirus', 'indiafightscovid19']",
915,2020-03-20 20:40:53+00:00,1241102435717795840,0,Lesson/Teacher,['coronavirus'],
916,2020-03-20 20:11:23+00:00,1241095011531255809,1,War,['coronavirus'],
917,2020-03-20 20:07:14+00:00,1241093964519759873,1,War,['indiafightscorona'],
918,2020-03-20 20:05:57+00:00,1241093642661445632,1,Luxury,['coronavirus'],
919,2020-03-20 20:01:02+00:00,1241092406994337792,1,Luxury,"['covid19', 'coronavirusoutbreak.']",
920,2020-03-20 19:31:05+00:00,1241084866499764224,0,Success/Challenge,['covid_19'],
921,2020-03-20 19:30:21+00:00,1241084685511315456,1,War,"['covid19', 'coronavirusupdate', 'coronastopkarona', 'coronavirus', 'jantacurfewchallenge']",
922,2020-03-20 19:24:12+00:00,1241083137733439488,1,Darkness,"['coronavirusindia', 'jantacurfew']",
923,2020-03-20 19:22:18+00:00,1241082658760740865,1,War,"['coronavirusindia', 'coronavirus', 'coronavirusoutbreakindia']",
924,2020-03-20 19:13:31+00:00,1241080448752599040,1,War,['covid19'],
925,2020-03-20 18:57:05+00:00,1241076312048951301,0,War,"['covid19', 'indiafightscorona']",
926,2020-03-20 18:56:51+00:00,1241076254469582848,0,Storm,['covid19'],
927,2020-03-20 18:53:23+00:00,1241075380905074688,0,Prison,['indiafightscorona'],
928,2020-03-20 18:48:29+00:00,1241074146882306049,1,War,"['coronavirus', 'covid_19']",
929,2020-03-20 18:45:45+00:00,1241073461243580423,0,Monster,['covid19'],
930,2020-03-20 18:31:48+00:00,1241069950153834496,0,Landscape,['corona'],
931,2020-03-20 18:28:49+00:00,1241069198748442625,1,Accident,['covid_19'],
932,2020-03-20 18:27:12+00:00,1241068791204679680,0,Success/Challenge,"['coronavirus', 'socialdistancing.']",
933,2020-03-20 18:24:41+00:00,1241068160280743936,0,Success/Challenge,['coronavirusindia'],
934,2020-03-20 17:53:30+00:00,1241060311215427590,1,War,"['coronavirus', 'jantacurfew']",
935,2020-03-20 17:50:04+00:00,1241059447088107521,0,War,"['indiafightscorona', 'covid2019']",
936,2020-03-20 17:45:10+00:00,1241058213174235136,0,Success/Challenge,"['covid_19', 'indiafightscorona']",
937,2020-03-20 17:41:15+00:00,1241057227185635330,0,Accident,"['coronavirusupdate', 'coronavirus']",
938,2020-03-20 17:41:07+00:00,1241057193606017024,1,Lesson/Teacher,['corona'],
939,2020-03-20 17:35:27+00:00,1241055767014207488,1,Monster,"['socialdistancing', 'coronastopkarona', 'coronavirusoutbreakindia']",
940,2020-03-20 17:28:34+00:00,1241054036964462592,1,War,"['indiafightscorona', 'covid19india', 'coronavirusoutbreakindia', 'covid_19']",
941,2020-03-20 17:23:05+00:00,1241052654379233280,1,Monster,"['covid19', 'covid19india']",
942,2020-03-20 17:20:09+00:00,1241051917746229249,1,Luxury,['covid'],
943,2020-03-20 17:16:45+00:00,1241051062187855874,0,Monster,['chinesevirus.'],
944,2020-03-20 17:15:09+00:00,1241050657722785794,1,Monster,['indiafightscorona'],
945,2020-03-20 17:09:24+00:00,1241049210947956737,1,Lesson/Teacher,"['covid2019india', 'covid2019', 'covid_19']",
946,2020-03-20 17:03:44+00:00,1241047787803799559,1,Water/Wave/Tide,"['covid2019india', 'corona']",
947,2020-03-20 16:55:34+00:00,1241045731701489664,1,War,"['indiafightscorona', 'fightagainstcoronavirus', 'pmforjantacurfew']",
948,2020-03-20 16:52:02+00:00,1241044840466374657,1,War,"['covid19', 'covid19india']",
949,2020-03-20 16:51:00+00:00,1241044582533443584,1,Monster,['corona'],
950,2020-03-20 16:47:47+00:00,1241043771283787777,1,Prison,['covid_19'],
951,2020-03-20 16:44:43+00:00,1241043001251483648,1,War,['jantacurfew'],
952,2020-03-20 16:35:58+00:00,1241040798977683456,1,War,"['coronavirusupdate', 'coronastopkarona', 'coronavirusoutbreakindia']",
953,2020-03-20 16:29:24+00:00,1241039145981464578,0,War,"['covid2019india', 'coronastopkarona', 'coronavirusoutbreakindia']",
954,2020-03-20 16:28:45+00:00,1241038980537171968,1,Success/Challenge,"['jantacurfew2020', 'corona']",
955,2020-03-20 16:23:05+00:00,1241037556751400961,0,War,['indiafightscorona'],
956,2020-03-20 16:19:47+00:00,1241036724341338112,1,War,['coronavirus'],
957,2020-03-20 16:19:19+00:00,1241036607651635201,1,War,"['covid19india', 'coronavirusindia']",
958,2020-03-20 16:19:14+00:00,1241036589205049345,1,Luxury,['covid'],
959,2020-03-20 16:10:17+00:00,1241034334695391233,1,Prison,"['coronavirusoutbreak', 'coronavirus']",
960,2020-03-20 15:57:58+00:00,1241031237445320708,0,War,['coronavirus:'],
961,2020-03-20 15:56:25+00:00,1241030844942172161,1,Prison,"['coronavirusupdate', 'covid19.']",
962,2020-03-20 15:50:54+00:00,1241029456174682113,1,Savior,['socialdistancing'],
963,2020-03-20 15:49:30+00:00,1241029104557670401,1,War,['coronavirusoutbreakindia'],
965,2020-03-20 15:43:14+00:00,1241027529621700609,1,War,"['corona.', 'jantacurfew']",
966,2020-03-20 15:33:48+00:00,1241025154156814338,0,Freedom,['gocoronagonpr'],
967,2020-03-20 15:32:15+00:00,1241024762790330368,1,Savior,"['indiafightscorona', 'coronastopkarona', 'gujaratcorona', 'coronacrisis', 'coronavirusoutbreakindia']",
968,2020-03-20 15:30:37+00:00,1241024350964207616,1,War,['covid19'],
969,2020-03-20 15:14:12+00:00,1241020220359098370,1,War,"['coronavirusinindia', 'covid2019india', 'coronastopkarona', 'corona']",
970,2020-03-20 15:04:15+00:00,1241017717248802817,0,Catalyst,"['coronavirusupdate', 'coronastopkarona', 'coronavirus']",
971,2020-03-20 15:03:36+00:00,1241017552181944321,0,Luxury,['covid.'],
972,2020-03-20 15:00:24+00:00,1241016749069303810,1,Lesson/Teacher,['coronavirus'],
973,2020-03-20 15:00:20+00:00,1241016733357367297,0,Monster,['covid19'],
974,2020-03-20 14:56:40+00:00,1241015810769838080,1,War,['covid19'],
975,2020-03-20 14:56:38+00:00,1241015802603560961,1,War,"['indiafightscorona', 'coronavirus']",
976,2020-03-20 14:53:07+00:00,1241014916288561153,0,War,"['indiafightscorona', 'jantacurfewchallenge', 'jantacurfew']",
977,2020-03-20 14:49:13+00:00,1241013936301969408,1,Monster,"['coronavirus', 'coronastopkarona']",
978,2020-03-20 14:46:23+00:00,1241013221105909761,0,Success/Challenge,['covid19'],
979,2020-03-20 14:46:20+00:00,1241013208678150145,1,War,['fightagainstcoronavirus'],
980,2020-03-20 14:42:23+00:00,1241012213155946496,0,Luxury,"['coronavirusupdate', 'coronavirusindia', 'coronavirus']",
981,2020-03-20 14:34:45+00:00,1241010294391853056,1,War,"['coronavirusindia', 'jantacurfew']",
982,2020-03-20 14:34:41+00:00,1241010277358776320,1,War,['covid'],
983,2020-03-20 14:32:04+00:00,1241009618228260866,1,Landscape,['covid_19'],
984,2020-03-20 14:14:38+00:00,1241005229337800704,1,War,['indiafightscorona'],
985,2020-03-20 14:13:31+00:00,1241004952052326400,1,War,"['coronastopkarona', 'coronavirusoutbreakindia']",
986,2020-03-20 14:07:14+00:00,1241003368052453379,1,War,['covid_19'],
987,2020-03-20 14:06:18+00:00,1241003134358446080,0,Success/Challenge,"['coronavirus', 'coronaviruspandemic']",
988,2020-03-20 14:05:58+00:00,1241003051957121026,1,Prison,['covid19'],
989,2020-03-20 13:56:31+00:00,1241000672268451840,1,Miracle,"['covid2019', 'covid_19', 'covidindia']",
990,2020-03-20 13:37:38+00:00,1240995918553534464,1,Prison,"['indiafightscorona', 'covid', 'coronavirusoutbreakindia']",
991,2020-03-20 13:34:22+00:00,1240995096834609153,1,War,['covid2019india'],
992,2020-03-20 13:30:18+00:00,1240994073667756033,1,War,"['coronavirus.', 'jantacurfew']",
993,2020-03-20 13:23:01+00:00,1240992242711449606,0,Landscape,['indiafightscorona'],
994,2020-03-20 13:21:54+00:00,1240991961122668544,0,Lesson/Teacher,['corona'],
995,2020-03-20 13:18:21+00:00,1240991067031220225,1,Success/Challenge,"['janatacurfew', 'socialdistancing']",
996,2020-03-20 13:12:18+00:00,1240989546407276544,1,Prison,['socialdistancing'],
997,2020-03-20 13:10:55+00:00,1240989195054678018,1,Success/Challenge,['socialdistancing'],
998,2020-03-20 13:03:12+00:00,1240987255176478720,1,Monster,"['covid19', 'corona', 'covid_19']",
999,2020-03-20 13:02:00+00:00,1240986951492263937,1,Success/Challenge,['coronavirus'],
1000,2020-03-20 12:59:14+00:00,1240986255124381701,0,Luxury,['indiafightscorona'],
1001,2020-03-20 12:58:53+00:00,1240986167513739264,1,Monster,['covid19'],
1002,2020-03-20 12:57:31+00:00,1240985822087843840,1,Hammer,"['covid', 'coronaviruspandemic']",
1003,2020-03-20 12:54:51+00:00,1240985151565230080,1,War,"['fightcovid19', 'covid19.']",
1004,2020-03-20 12:48:32+00:00,1240983564197318656,1,War,"['janatacurfew', 'corona']",
1005,2020-03-20 12:38:46+00:00,1240981106528104448,1,Luxury,['covid'],
1006,2020-03-20 12:35:56+00:00,1240980390954688512,0,Luxury,['coronavirusindia'],
1007,2020-03-20 12:21:56+00:00,1240976870943772672,1,Success/Challenge,"['covid19india', 'modicoronamessage', 'indiafightscorona', 'coronastopkarona', 'coronavirusindia', 'corona', 'coronavirusoutbreakindia']",
1008,2020-03-20 12:14:36+00:00,1240975021775810562,1,Accident,['covid_19'],
1009,2020-03-20 12:13:55+00:00,1240974853605167110,0,Prison,['coronavirus'],
1010,2020-03-20 12:11:55+00:00,1240974348351045632,0,War,['covid_19'],
1011,2020-03-20 12:11:01+00:00,1240974122890518533,0,Freedom,"['coronovirus', 'covid_19']",
1012,2020-03-20 11:59:29+00:00,1240971218531921921,1,Monster,"['covid19india', 'coronastopkarona', 'coronakohaibhagana', 'coronavirus']",
1013,2020-03-20 11:44:39+00:00,1240967485710467073,1,Luxury,"['socialdistancing', 'jantacurfew']",
1014,2020-03-20 11:34:48+00:00,1240965005752688640,0,War,"['coronavirusupdate', 'janatacurfewmarch22', 'covid2019', 'coronavirusoutbreakindia', 'janatacurfew']",
1015,2020-03-20 11:30:05+00:00,1240963820622729216,0,Luxury,['indiafightscorona'],
1016,2020-03-20 11:29:31+00:00,1240963676300922880,1,War,['breakcorona'],
1018,2020-03-20 11:28:21+00:00,1240963386369687553,0,Barrier/Shield,['indiafightscorona'],
1019,2020-03-20 11:22:30+00:00,1240961910607982593,0,Hammer,['covid'],
1020,2020-03-20 11:21:44+00:00,1240961718559207426,1,War,"['corona', 'jantacurfew']",
1021,2020-03-20 11:20:53+00:00,1240961504217681920,1,WAR,"['coronastopkarona', 'corona', 'coronavirusoutbreakindia']",
1022,2020-03-20 11:17:00+00:00,1240960528744198144,1,War,"['covid19india', 'coronastopkarona', 'covid19us', 'covid_19']",
1023,2020-03-20 11:13:14+00:00,1240959578407239680,1,WAR,"['indiafightscorona', 'covid_19']",
1024,2020-03-20 11:09:46+00:00,1240958706558226433,1,War,['jantacurfew'],
1025,2020-03-20 11:04:22+00:00,1240957350497914881,0,Storm,"['janatacurfew', 'coronavirus', 'virus']",
1027,2020-03-20 10:46:45+00:00,1240952917017780227,0,War,['covid19'],
1028,2020-03-20 10:32:55+00:00,1240949435753836544,0,Monster,['covid19'],
1029,2020-03-20 10:24:45+00:00,1240947379169189888,0,Landscape,"['coronavirus.', 'covid_19']",
1030,2020-03-20 10:16:22+00:00,1240945267609726977,0,Accident,"['covid2019india', 'janatacurfewmarch22', 'indiafightscorona', 'janta_curfew', 'coronavirusoutbreakindia']",
1031,2020-03-20 10:03:59+00:00,1240942152437256192,1,War,['corona'],
1032,2020-03-20 09:57:42+00:00,1240940569603514368,0,Journey,['coronavirus'],
1033,2020-03-20 09:56:51+00:00,1240940358453747712,0,Landscape,"['coronaviruspandemic', 'lockdown']",
1034,2020-03-20 09:55:43+00:00,1240940072439959554,0,War,"['covid19', 'covid19india']",
1035,2020-03-20 09:55:14+00:00,1240939952851939328,0,Monster,"['letsfightcorona', 'corona']",
1036,2020-03-20 09:47:25+00:00,1240937981705203714,0,War,['indiafightscorona'],
1037,2020-03-20 09:43:28+00:00,1240936991174377472,0,Hammer,['coronavirus'],
1038,2020-03-20 09:38:48+00:00,1240935813732421633,0,War,['coronavirus'],
1039,2020-03-20 09:30:49+00:00,1240933805696802816,0,Success/Challenge,['coronavirus?'],
1040,2020-03-20 09:30:15+00:00,1240933661664518146,1,War,['janatacurfew'],
1041,2020-03-20 09:24:57+00:00,1240932330509717504,0,Luxury,"['socialdistancing', 'janta_curfew', 'fightagainstcoronavirus']",
1042,2020-03-20 09:16:17+00:00,1240930150272794625,1,War,"['indiafightscorona', 'fightagainstcoronavirus']",
1043,2020-03-20 09:15:59+00:00,1240930072887881728,0,Savior,['corona'],
1044,2020-03-20 09:15:15+00:00,1240929890808946688,0,Luxury,['coronavirus'],
1045,2020-03-20 09:05:46+00:00,1240927503536934912,0,War,['coronavirus'],
1046,2020-03-20 09:02:02+00:00,1240926563979251712,1,Lesson/Teacher,['covid_19'],
1047,2020-03-20 08:47:18+00:00,1240922854423580672,1,MONSTER,['coronavirusoutbreakindia'],
1048,2020-03-20 08:44:47+00:00,1240922221121433600,1,Storm,['covid19'],
1049,2020-03-20 08:43:17+00:00,1240921844305272838,1,War,['coronavirus'],
1050,2020-03-20 08:40:09+00:00,1240921055083913222,0,Success/Challenge,['coronavirusupdate'],
1051,2020-03-20 08:27:09+00:00,1240917782750875650,0,Stigma,"['covid19', 'coronavirusupdate', 'indiafightscorona']",
1052,2020-03-20 08:13:22+00:00,1240914314267107328,1,War,"['coronavirusindia', 'janta_curfew']",
1053,2020-03-20 08:12:40+00:00,1240914138399825920,1,War,['jantacurfew'],
1054,2020-03-20 08:10:09+00:00,1240913507018608641,0,Water/Wave/Tide,['postivepandemicchallenge'],
1055,2020-03-20 08:03:42+00:00,1240911884024311808,1,War,['coronavirus'],
1056,2020-03-20 07:48:33+00:00,1240908068595961856,1,Monster,"['coronavirusinindia', 'indiafightscorona', 'jantacurfew']",
1057,2020-03-20 07:46:34+00:00,1240907571193466881,1,Barrier/Shield,['covid'],
1058,2020-03-20 07:37:53+00:00,1240905387622031360,1,War,"['covid19', 'janatacurfew.']",
1059,2020-03-20 07:35:28+00:00,1240904778634260480,0,Darkness,"['covid19:', 'coronavirusoutbreak']",
1060,2020-03-20 07:30:11+00:00,1240903448033284098,1,War,['indiafightscorona'],
1061,2020-03-20 07:29:21+00:00,1240903238183985152,0,Barrier/Shield,['covid19.'],
1062,2020-03-20 07:25:53+00:00,1240902365504389121,0,Monster,"['coronavirusupdate', 'coronavirusoutbreakindia', 'corona']",
1063,2020-03-20 07:22:23+00:00,1240901484851519490,0,Luxury,"['janatacurfew', 'coronavirusoutbreakindia.']",
1064,2020-03-20 07:19:41+00:00,1240900807215779840,1,Prison,"['indiafightscorona', 'covid19']",
1065,2020-03-20 07:16:53+00:00,1240900098919260160,1,War,['janatacurfew'],
1066,2020-03-20 07:14:40+00:00,1240899543811514368,1,War,['indiafightscorona'],
1067,2020-03-20 07:09:00+00:00,1240898116112408577,0,Prison,['indiafightscorona'],
1068,2020-03-20 07:05:28+00:00,1240897228782178314,0,Prison,['covid19'],
1069,2020-03-20 06:42:18+00:00,1240891397408010241,0,War,['covid19'],
1070,2020-03-20 06:42:10+00:00,1240891365635981313,1,Storm,['corona'],
1071,2020-03-20 06:31:54+00:00,1240888780900319233,1,War,"['coronavirus', 'jantacurfew']",
1072,2020-03-20 06:26:09+00:00,1240887333387304960,1,War,['indiafightscorona'],
1073,2020-03-20 06:20:33+00:00,1240885925053214720,1,War,['janatacurfewmarch22'],
1074,2020-03-20 06:18:50+00:00,1240885493685866497,0,Hammer,"['coronavirusupdate', 'coronavirusindia', 'coronavirusoutbreakindia']",
1075,2020-03-20 06:13:51+00:00,1240884235960864768,0,Success/Challenge,"['coronavirus', 'jantacurfewchallenge', 'jantacurfew']",
1076,2020-03-20 06:10:10+00:00,1240883310630322176,0,War,['indiafightscorona'],
1077,2020-03-20 06:07:25+00:00,1240882620327579648,0,Hammer,"['indiafightscorona', 'juntacurfew']",
1078,2020-03-20 06:05:29+00:00,1240882130869092352,0,Darkness,['coronavirus'],
1079,2020-03-20 05:56:32+00:00,1240879878787883009,0,Darkness,['indiafightscorona'],
1080,2020-03-20 05:47:11+00:00,1240877529059082240,0,Darkness,['corona_19'],
1081,2020-03-20 05:35:41+00:00,1240874633483522048,0,War,"['jantacurfew.', 'socialdistancing', 'covid19.', 'indiafightscorona']",
1082,2020-03-20 05:30:45+00:00,1240873392569376768,1,War,"['coronavirusinindia.', 'coronavirus.']",
